Timestamp,Sensor_ID,Temperature,Humidity,Vibration_Level,Material_Usage,Energy_Consumption,Worker_Count,Task_Progress,Safety_Incidents,Resource_Utilization,Risk_Score,Simulation_Accuracy,Optimization_Suggestion,Performance_Score
2023-01-01 02:53:00,SN-SITE-004,31.78,52.66,4.16,143.48,354.69,43,0.3718,0,89.28,28.01,0.32,Increase Machinery Efficiency,Average
2023-01-01 02:54:00,SN-SITE-005,30.41,47.78,5.73,144.05,362.34,41,0.3639,0,67.32,20.74,0.3,Increase Machinery Efficiency,Average
2023-01-01 02:55:00,SN-SITE-001,29.98,52.41,13.7,144.95,218.92,41,0.335,0,0.0,12.97,0.51,Increase Machinery Efficiency,Poor
2023-01-01 02:56:00,SN-SITE-002,30.81,48.54,23.07,143.94,380.8,39,0.3684,0,59.49,32.7,0.56,Increase Machinery Efficiency,Average
2023-01-01 02:57:00,SN-SITE-003,29.41,48.19,15.49,146.0,356.78,36,0.358,0,61.83,29.55,0.42,Increase Machinery Efficiency,Average
2023-01-01 02:58:00,SN-SITE-004,27.37,49.29,20.13,151.22,346.96,35,0.3655,0,76.24,38.18,0.19,Increase Machinery Efficiency,Average
2023-01-01 02:59:00,SN-SITE-005,29.9,46.98,17.97,156.36,373.8,36,0.3371,0,84.28,38.86,0.77,Increase Machinery Efficiency,Average
2023-01-01 03:00:00,SN-SITE-001,26.17,50.69,10.87,157.99,365.84,43,0.3916,0,71.68,26.95,0.65,Increase Machinery Efficiency,Average
2023-01-01 03:01:00,SN-SITE-002,30.28,55.51,9.06,147.72,363.55,43,0.3515,0,84.34,34.2,1.33,Increase Machinery Efficiency,Average
2023-01-01 03:02:00,SN-SITE-003,31.32,42.67,17.0,151.34,368.58,38,0.3422,0,70.94,31.78,0.6,Increase Machinery Efficiency,Average
2023-01-01 03:03:00,SN-SITE-004,32.21,50.36,23.18,174.17,258.3,41,0.3559,0,0.0,13.12,0.83,Increase Machinery Efficiency,Poor
2023-01-01 03:04:00,SN-SITE-005,31.55,42.15,46.08,157.81,437.08,35,0.3839,0,76.34,42.51,0.38,Increase Machinery Efficiency,Average
2023-01-01 03:05:00,SN-SITE-001,30.83,50.41,6.41,157.51,333.06,38,0.3927,0,74.71,29.23,0.48,Increase Machinery Efficiency,Average
2023-01-01 03:06:00,SN-SITE-002,29.26,42.83,19.11,164.1,362.03,40,0.3763,0,59.21,31.07,0.11,Increase Machinery Efficiency,Average
2023-01-01 03:07:00,SN-SITE-003,29.18,47.02,4.13,159.76,330.49,38,0.364,1,77.56,37.64,0.88,Enhance Safety Measures,Average
2023-01-01 03:08:00,SN-SITE-004,30.54,49.53,27.96,153.26,401.65,40,0.3866,0,71.04,36.38,0.54,Increase Machinery Efficiency,Average
2023-01-01 03:09:00,SN-SITE-005,29.58,44.9,48.0,160.08,469.57,42,0.3912,0,64.04,42.49,0.3,Increase Machinery Efficiency,Average
2023-01-01 03:10:00,SN-SITE-001,29.45,49.31,4.39,166.58,195.42,38,0.3806,0,0.0,12.39,0.84,Increase Machinery Efficiency,Poor
2023-01-01 03:11:00,SN-SITE-002,30.99,50.83,21.27,159.59,383.66,43,0.3768,0,77.42,29.46,0.13,Increase Machinery Efficiency,Average
2023-01-01 03:12:00,SN-SITE-003,29.67,51.22,16.56,161.33,382.44,42,0.4257,0,77.86,34.99,0.43,Increase Machinery Efficiency,Average
2023-01-01 03:13:00,SN-SITE-004,28.24,44.85,15.53,157.64,383.41,42,0.3602,0,72.98,33.64,0.4,Increase Machinery Efficiency,Average
2023-01-01 03:14:00,SN-SITE-005,30.66,51.08,14.72,161.94,182.19,36,0.3631,0,0.0,12.18,0.88,Increase Machinery Efficiency,Poor
2023-01-01 03:15:00,SN-SITE-001,29.59,47.13,12.36,166.17,359.87,38,0.3872,0,71.07,31.12,0.16,Increase Machinery Efficiency,Average
2023-01-01 03:16:00,SN-SITE-002,31.81,50.27,15.02,161.41,383.18,42,0.3984,0,62.7,28.55,0.47,Increase Machinery Efficiency,Average
2023-01-01 03:17:00,SN-SITE-003,33.0,51.96,14.98,171.9,377.93,41,0.3648,0,68.33,28.82,0.67,Increase Machinery Efficiency,Average
2023-01-01 03:18:00,SN-SITE-004,32.22,46.95,11.93,164.2,347.63,39,0.4261,0,75.95,26.75,0.34,Increase Machinery Efficiency,Average
2023-01-01 03:19:00,SN-SITE-005,31.76,49.92,32.13,163.05,386.67,37,0.4019,0,81.99,46.52,0.71,Increase Machinery Efficiency,Average
2023-01-01 03:20:00,SN-SITE-001,33.18,46.29,23.11,176.43,396.83,44,0.4291,0,71.68,29.28,0.79,Increase Machinery Efficiency,Average
2023-01-01 03:21:00,SN-SITE-002,29.68,45.04,19.09,177.96,241.63,40,0.4001,0,0.0,13.28,0.95,Increase Machinery Efficiency,Poor
2023-01-01 03:22:00,SN-SITE-003,30.31,51.92,9.83,174.39,376.0,45,0.4587,0,74.28,27.82,0.57,Increase Machinery Efficiency,Average
2023-01-01 03:23:00,SN-SITE-004,31.47,44.22,7.75,166.69,346.69,41,0.3869,0,69.32,29.62,0.3,Increase Machinery Efficiency,Average
2023-01-01 03:24:00,SN-SITE-005,30.62,51.84,5.33,175.13,365.89,44,0.4059,0,78.39,26.24,0.58,Increase Machinery Efficiency,Average
2023-01-01 03:25:00,SN-SITE-001,31.46,51.31,5.74,168.28,351.86,39,0.4236,0,90.63,35.13,0.87,Increase Machinery Efficiency,Average
2023-01-01 03:26:00,SN-SITE-002,30.69,44.51,7.72,170.71,173.06,39,0.4174,0,0.0,8.21,0.64,Increase Machinery Efficiency,Poor
2023-01-01 03:27:00,SN-SITE-003,30.89,46.73,5.52,171.3,361.43,46,0.4142,0,88.23,32.49,0.37,Increase Machinery Efficiency,Average
2023-01-01 03:28:00,SN-SITE-004,30.66,48.02,11.26,185.25,350.82,39,0.3842,0,64.18,30.4,0.37,Increase Machinery Efficiency,Average
2023-01-01 03:29:00,SN-SITE-005,32.44,44.27,7.39,178.84,378.71,46,0.4223,0,57.6,24.31,0.43,Increase Machinery Efficiency,Average
2023-01-01 03:30:00,SN-SITE-001,31.07,48.11,13.74,174.04,365.25,40,0.4304,0,67.96,35.68,0.53,Increase Machinery Efficiency,Average
2023-01-01 03:31:00,SN-SITE-002,29.4,46.33,15.37,175.36,365.44,40,0.4207,0,61.18,30.4,0.78,Increase Machinery Efficiency,Average
2023-01-01 03:32:00,SN-SITE-003,31.21,47.16,37.27,186.73,418.38,37,0.4509,0,75.67,35.81,0.36,Increase Machinery Efficiency,Average
2023-01-01 03:33:00,SN-SITE-004,30.5,44.01,8.04,191.44,358.58,42,0.4521,0,79.32,32.77,0.88,Increase Machinery Efficiency,Average
2023-01-01 03:34:00,SN-SITE-005,33.6,44.64,19.68,179.31,363.07,37,0.4049,0,68.19,36.62,0.53,Increase Machinery Efficiency,Average
2023-01-01 03:35:00,SN-SITE-001,32.0,47.15,20.39,194.03,408.34,43,0.4337,0,53.95,31.87,1.02,Increase Machinery Efficiency,Average
2023-01-01 03:36:00,SN-SITE-002,33.38,49.09,12.08,189.05,361.39,38,0.4359,0,82.68,26.96,0.87,Increase Machinery Efficiency,Average
2023-01-01 03:37:00,SN-SITE-003,31.66,50.21,6.91,191.65,342.19,38,0.4239,0,73.98,27.4,0.36,Increase Machinery Efficiency,Average
2023-01-01 03:38:00,SN-SITE-004,32.89,41.99,2.16,191.76,310.35,38,0.4224,0,63.19,24.18,0.88,Increase Machinery Efficiency,Average
2023-01-01 03:39:00,SN-SITE-005,32.68,46.68,9.12,198.77,235.38,47,0.4344,0,0.0,14.63,0.59,Increase Machinery Efficiency,Poor
2023-01-01 03:40:00,SN-SITE-001,32.39,53.9,25.2,193.83,274.42,46,0.4462,0,0.0,15.75,0.21,Increase Machinery Efficiency,Poor
2023-01-01 03:41:00,SN-SITE-002,28.96,48.46,18.42,182.81,407.34,47,0.4419,0,67.29,33.38,0.42,Increase Machinery Efficiency,Average
2023-01-01 03:42:00,SN-SITE-003,31.89,43.27,15.61,188.18,390.04,41,0.472,0,68.03,29.96,0.16,Increase Machinery Efficiency,Average
2023-01-01 03:43:00,SN-SITE-004,33.65,45.45,13.28,198.58,372.67,42,0.4496,0,67.33,34.63,0.49,Increase Machinery Efficiency,Average
2023-01-01 03:44:00,SN-SITE-005,31.65,48.39,10.4,185.7,203.45,37,0.4298,0,0.0,7.24,0.64,Increase Machinery Efficiency,Poor
2023-01-01 03:45:00,SN-SITE-001,33.41,50.2,7.69,188.48,199.69,40,0.4576,0,0.0,10.16,0.82,Increase Machinery Efficiency,Average
2023-01-01 03:46:00,SN-SITE-002,30.95,51.03,5.56,206.69,198.68,42,0.4365,0,0.0,6.37,0.47,Increase Machinery Efficiency,Average
2023-01-01 03:47:00,SN-SITE-003,31.23,53.01,19.94,192.69,384.64,40,0.4461,0,78.67,26.92,0.5,Increase Machinery Efficiency,Average
2023-01-01 03:48:00,SN-SITE-004,32.74,48.71,8.85,238.07,365.34,41,0.4839,0,78.73,28.9,0.55,Increase Machinery Efficiency,Average
2023-01-01 03:49:00,SN-SITE-005,29.61,49.69,19.06,220.16,372.76,41,0.4558,0,69.11,36.66,0.77,Increase Machinery Efficiency,Average
2023-01-01 03:50:00,SN-SITE-001,34.26,52.55,4.06,190.29,359.82,42,0.4279,0,67.92,30.63,0.7,Increase Machinery Efficiency,Average
2023-01-01 03:51:00,SN-SITE-002,31.35,53.52,22.95,194.56,380.84,38,0.4639,0,60.1,34.79,0.11,Increase Machinery Efficiency,Average
2023-01-01 03:52:00,SN-SITE-003,33.75,47.23,48.0,194.98,298.24,38,0.4549,0,0.0,27.42,0.28,Increase Machinery Efficiency,Poor
2023-01-01 03:53:00,SN-SITE-004,30.91,48.0,19.71,204.04,372.87,42,0.4732,1,74.0,39.48,0.65,Enhance Safety Measures,Average
2023-01-01 03:54:00,SN-SITE-005,32.95,52.64,17.09,195.14,412.89,46,0.4755,0,80.93,30.94,0.18,Increase Machinery Efficiency,Average
2023-01-01 03:55:00,SN-SITE-001,31.22,48.08,3.98,198.42,347.87,45,0.478,0,83.63,32.07,0.87,Increase Machinery Efficiency,Average
2023-01-01 03:56:00,SN-SITE-002,29.55,44.99,30.84,201.39,426.13,46,0.464,0,75.07,40.46,0.47,Increase Machinery Efficiency,Average
2023-01-01 03:57:00,SN-SITE-003,31.24,48.75,6.43,211.38,350.74,44,0.4804,0,82.21,35.08,0.68,Increase Machinery Efficiency,Average
2023-01-01 03:58:00,SN-SITE-004,31.72,45.95,16.56,225.28,231.78,42,0.4663,0,0.0,15.24,0.56,Increase Machinery Efficiency,Poor
2023-01-01 03:59:00,SN-SITE-005,32.63,50.06,15.31,202.13,360.92,42,0.4842,0,66.02,27.47,0.68,Increase Machinery Efficiency,Average
2023-01-01 04:00:00,SN-SITE-001,30.74,45.6,11.31,199.04,335.42,39,0.4641,0,52.87,26.59,0.5,Increase Machinery Efficiency,Average
2023-01-01 04:01:00,SN-SITE-002,32.73,53.16,1.44,201.94,191.1,41,0.4762,0,0.0,2.12,0.66,Increase Machinery Efficiency,Average
2023-01-01 04:02:00,SN-SITE-003,31.57,46.82,18.3,215.0,381.09,42,0.4802,0,57.51,28.96,0.65,Increase Machinery Efficiency,Average
2023-01-01 04:03:00,SN-SITE-004,29.01,46.98,15.34,205.39,388.65,41,0.503,0,76.96,33.81,0.03,Increase Machinery Efficiency,Average
2023-01-01 04:04:00,SN-SITE-005,33.47,47.81,6.07,205.83,392.18,48,0.4764,0,61.89,28.26,0.5,Increase Machinery Efficiency,Average
2023-01-01 04:05:00,SN-SITE-001,33.63,42.58,24.48,224.81,390.38,43,0.5028,0,84.73,34.89,0.22,Increase Machinery Efficiency,Average
2023-01-01 04:06:00,SN-SITE-002,31.49,48.77,10.62,209.89,396.08,45,0.4797,0,74.31,26.51,0.45,Increase Machinery Efficiency,Average
2023-01-01 04:07:00,SN-SITE-003,31.77,50.12,11.1,236.99,368.64,44,0.4656,0,81.47,38.21,0.47,Increase Machinery Efficiency,Average
2023-01-01 04:08:00,SN-SITE-004,31.28,38.85,13.81,223.07,374.23,40,0.5064,0,78.92,37.97,0.23,Increase Machinery Efficiency,Average
2023-01-01 04:09:00,SN-SITE-005,32.65,46.18,14.01,227.15,356.63,41,0.4824,0,80.21,30.6,0.64,Increase Machinery Efficiency,Average
2023-01-01 04:10:00,SN-SITE-001,31.21,47.21,25.43,209.47,443.46,47,0.5009,0,74.05,36.8,0.69,Increase Machinery Efficiency,Average
2023-01-01 04:11:00,SN-SITE-002,33.36,46.14,7.31,227.03,343.65,40,0.4957,0,71.93,29.37,0.42,Increase Machinery Efficiency,Average
2023-01-01 04:12:00,SN-SITE-003,31.91,48.82,39.1,220.32,263.76,39,0.5177,0,0.0,22.66,0.46,Increase Machinery Efficiency,Poor
2023-01-01 04:13:00,SN-SITE-004,30.2,45.52,48.0,234.16,316.58,43,0.5264,0,0.0,25.61,0.53,Increase Machinery Efficiency,Poor
2023-01-01 04:14:00,SN-SITE-005,33.19,46.12,10.69,226.48,351.73,38,0.4989,0,67.19,30.66,0.69,Increase Machinery Efficiency,Average
2023-01-01 04:15:00,SN-SITE-001,32.88,46.56,10.39,215.89,370.19,40,0.5194,0,72.53,31.36,0.48,Increase Machinery Efficiency,Average
2023-01-01 04:16:00,SN-SITE-002,29.42,48.44,29.27,213.88,432.74,45,0.553,0,67.77,34.97,0.82,Increase Machinery Efficiency,Average
2023-01-01 04:17:00,SN-SITE-003,32.48,43.65,25.81,221.9,418.97,47,0.5089,0,64.17,33.09,0.34,Increase Machinery Efficiency,Average
2023-01-01 04:18:00,SN-SITE-004,33.06,48.58,15.23,222.09,375.34,39,0.503,0,71.69,28.72,0.02,Increase Machinery Efficiency,Average
2023-01-01 04:19:00,SN-SITE-005,32.1,43.81,11.72,234.38,375.55,41,0.5228,0,69.65,35.82,0.17,Increase Machinery Efficiency,Average
2023-01-01 04:20:00,SN-SITE-001,31.53,48.93,39.57,220.55,440.71,43,0.5394,0,61.01,41.25,0.76,Increase Machinery Efficiency,Average
2023-01-01 04:21:00,SN-SITE-002,34.11,45.47,22.5,219.59,384.75,40,0.4976,0,60.43,27.96,0.08,Increase Machinery Efficiency,Average
2023-01-01 04:22:00,SN-SITE-003,31.29,40.9,29.72,221.23,427.56,43,0.527,2,77.46,63.74,0.91,Increase Machinery Efficiency,Poor
2023-01-01 04:23:00,SN-SITE-004,34.91,47.34,3.07,231.26,347.93,40,0.5371,0,81.54,32.15,0.73,Increase Machinery Efficiency,Average
2023-01-01 04:24:00,SN-SITE-005,31.23,45.14,23.19,222.29,392.47,45,0.4908,0,55.11,29.55,0.6,Increase Machinery Efficiency,Average
2023-01-01 04:25:00,SN-SITE-001,33.73,48.63,1.96,221.35,236.92,48,0.5467,0,0.0,10.29,0.68,Increase Machinery Efficiency,Average
2023-01-01 04:26:00,SN-SITE-002,35.04,48.11,1.47,224.78,347.05,43,0.5639,0,81.32,25.33,0.03,Increase Machinery Efficiency,Good
2023-01-01 04:27:00,SN-SITE-003,30.43,49.43,9.48,234.09,371.77,47,0.4878,0,75.97,35.51,0.36,Increase Machinery Efficiency,Average
2023-01-01 04:28:00,SN-SITE-004,33.08,47.9,14.68,253.53,215.03,40,0.5155,0,0.0,16.83,0.66,Increase Machinery Efficiency,Poor
2023-01-01 04:29:00,SN-SITE-005,31.3,49.15,32.31,234.67,416.18,43,0.5746,0,67.02,29.87,0.47,Increase Machinery Efficiency,Average
2023-01-01 04:30:00,SN-SITE-001,33.59,49.27,19.4,235.34,388.46,40,0.491,0,72.37,32.29,0.55,Increase Machinery Efficiency,Average
2023-01-01 04:31:00,SN-SITE-002,34.56,49.46,19.75,224.75,265.49,47,0.5445,0,0.0,17.21,0.21,Increase Machinery Efficiency,Average
2023-01-01 04:32:00,SN-SITE-003,35.08,42.78,26.34,238.13,389.84,42,0.5075,1,75.55,49.8,0.77,Enhance Safety Measures,Average
2023-01-01 04:33:00,SN-SITE-004,33.97,48.34,11.87,231.6,360.73,39,0.5159,0,74.45,30.83,0.61,Increase Machinery Efficiency,Average
2023-01-01 04:34:00,SN-SITE-005,31.95,51.68,10.42,243.09,344.1,41,0.5531,0,76.01,26.31,1.0,Increase Machinery Efficiency,Average
2023-01-01 04:35:00,SN-SITE-001,33.54,44.49,48.0,234.43,444.14,38,0.5478,0,62.55,40.7,0.65,Increase Machinery Efficiency,Average
2023-01-01 04:36:00,SN-SITE-002,36.42,47.87,21.06,230.41,382.62,40,0.5183,0,72.46,35.11,0.38,Increase Machinery Efficiency,Average
2023-01-01 04:37:00,SN-SITE-003,34.37,50.8,24.56,241.44,404.4,41,0.5757,0,82.22,37.85,0.5,Increase Machinery Efficiency,Average
2023-01-01 04:38:00,SN-SITE-004,35.84,48.32,15.01,253.01,399.52,46,0.5521,2,66.37,50.53,0.83,Adjust Schedule,Poor
2023-01-01 04:39:00,SN-SITE-005,34.25,43.9,20.23,235.65,397.18,45,0.5383,0,74.05,30.37,0.72,Increase Machinery Efficiency,Average
2023-01-01 04:40:00,SN-SITE-001,30.75,45.37,28.63,233.82,276.99,48,0.5484,0,0.0,17.71,0.75,Increase Machinery Efficiency,Average
2023-01-01 04:41:00,SN-SITE-002,32.15,50.11,42.36,251.69,323.56,49,0.5897,0,0.0,20.67,0.54,Increase Machinery Efficiency,Average
2023-01-01 04:42:00,SN-SITE-003,33.64,43.28,4.37,234.43,334.4,44,0.5496,0,62.78,25.39,0.87,Increase Machinery Efficiency,Average
2023-01-01 04:43:00,SN-SITE-004,31.18,48.6,0.55,235.56,201.9,44,0.5964,0,0.0,2.0,0.62,Increase Machinery Efficiency,Average
2023-01-01 04:44:00,SN-SITE-005,33.64,48.99,14.06,240.24,365.04,39,0.5581,0,71.04,26.48,0.36,Increase Machinery Efficiency,Average
2023-01-01 04:45:00,SN-SITE-001,29.72,47.56,11.95,238.93,389.69,45,0.5575,0,77.16,31.78,0.13,Increase Machinery Efficiency,Average
2023-01-01 04:46:00,SN-SITE-002,32.52,47.93,24.38,239.72,396.99,41,0.597,0,78.11,38.22,0.7,Increase Machinery Efficiency,Average
2023-01-01 04:47:00,SN-SITE-003,33.52,46.57,2.77,245.07,376.83,49,0.5628,0,68.35,24.79,0.98,Increase Machinery Efficiency,Average
2023-01-01 04:48:00,SN-SITE-004,29.87,46.92,4.03,247.0,349.26,40,0.5384,0,66.19,22.9,0.67,Increase Machinery Efficiency,Average
2023-01-01 04:49:00,SN-SITE-005,33.49,46.27,8.69,247.54,190.23,42,0.5879,0,0.0,12.13,0.19,Increase Machinery Efficiency,Average
2023-01-01 04:50:00,SN-SITE-001,34.04,46.19,5.29,248.05,365.54,45,0.5775,0,76.58,29.91,0.49,Increase Machinery Efficiency,Average
2023-01-01 04:51:00,SN-SITE-002,34.09,41.33,8.02,251.12,364.75,47,0.5629,0,79.76,27.04,0.3,Increase Machinery Efficiency,Average
2023-01-01 04:52:00,SN-SITE-003,30.24,46.11,35.97,252.88,290.31,46,0.5958,0,0.0,24.07,0.93,Increase Machinery Efficiency,Average
2023-01-01 04:53:00,SN-SITE-004,30.58,48.16,26.81,244.46,433.42,49,0.5818,0,84.97,45.05,0.82,Increase Machinery Efficiency,Average
2023-01-01 04:54:00,SN-SITE-005,34.45,45.53,14.3,249.26,366.32,41,0.5849,0,66.58,31.39,0.71,Increase Machinery Efficiency,Average
2023-01-01 04:55:00,SN-SITE-001,34.46,44.31,15.89,253.58,405.53,46,0.6026,0,82.48,39.75,0.76,Increase Machinery Efficiency,Good
2023-01-01 04:56:00,SN-SITE-002,31.18,47.44,22.91,246.57,263.51,46,0.6008,2,0.0,39.3,0.71,Enhance Safety Measures,Poor
2023-01-01 04:57:00,SN-SITE-003,30.78,41.74,7.52,261.19,361.72,42,0.6127,0,63.99,32.56,0.62,Increase Machinery Efficiency,Average
2023-01-01 04:58:00,SN-SITE-004,34.24,38.99,1.63,258.46,162.47,41,0.5843,0,0.0,17.23,0.41,Increase Machinery Efficiency,Average
2023-01-01 04:59:00,SN-SITE-005,29.87,46.11,34.7,253.69,431.4,49,0.604,0,81.97,38.81,0.11,Increase Machinery Efficiency,Good
2023-01-01 05:00:00,SN-SITE-001,33.8,43.23,8.78,251.55,396.26,47,0.6265,0,72.16,27.77,0.18,Increase Machinery Efficiency,Average
2023-01-01 05:01:00,SN-SITE-002,30.34,41.38,9.16,267.11,345.33,39,0.5934,0,80.75,26.06,0.41,Increase Machinery Efficiency,Good
2023-01-01 05:02:00,SN-SITE-003,30.67,44.54,1.96,251.88,360.55,48,0.6066,0,88.72,35.44,0.51,Increase Machinery Efficiency,Good
2023-01-01 05:03:00,SN-SITE-004,32.97,44.67,8.38,253.67,371.34,46,0.5821,0,72.88,24.95,0.08,Increase Machinery Efficiency,Average
2023-01-01 05:04:00,SN-SITE-005,33.83,48.96,13.23,251.82,372.16,41,0.6073,0,82.7,34.08,0.65,Increase Machinery Efficiency,Average
2023-01-01 05:05:00,SN-SITE-001,33.88,45.89,25.49,254.23,404.14,42,0.6209,0,57.42,32.1,0.37,Increase Machinery Efficiency,Average
2023-01-01 05:06:00,SN-SITE-002,33.05,47.87,1.05,256.42,318.36,40,0.6514,2,73.75,57.71,0.18,Enhance Safety Measures,Average
2023-01-01 05:07:00,SN-SITE-003,31.54,47.93,10.17,279.84,219.23,48,0.6211,0,0.0,10.1,0.36,Increase Machinery Efficiency,Average
2023-01-01 05:08:00,SN-SITE-004,31.63,46.45,15.52,257.03,400.38,46,0.5981,0,77.62,37.01,0.76,Increase Machinery Efficiency,Average
2023-01-01 05:09:00,SN-SITE-005,33.2,46.79,17.43,269.63,400.69,46,0.6164,0,72.43,33.25,0.47,Increase Machinery Efficiency,Average
2023-01-01 05:10:00,SN-SITE-001,33.88,44.27,22.81,258.15,400.34,43,0.6154,0,69.95,34.09,0.76,Increase Machinery Efficiency,Average
2023-01-01 05:11:00,SN-SITE-002,31.51,44.69,34.66,257.97,424.92,41,0.647,0,71.43,39.85,0.47,Increase Machinery Efficiency,Average
2023-01-01 05:12:00,SN-SITE-003,31.82,46.3,2.31,265.4,365.41,45,0.6751,0,69.27,24.33,0.36,Increase Machinery Efficiency,Good
2023-01-01 05:13:00,SN-SITE-004,31.95,46.11,5.77,275.28,374.29,49,0.6204,0,74.14,25.98,1.18,Increase Machinery Efficiency,Good
2023-01-01 05:14:00,SN-SITE-005,32.94,55.12,21.24,268.0,395.81,42,0.6332,0,74.35,37.84,0.63,Increase Machinery Efficiency,Average
2023-01-01 05:15:00,SN-SITE-001,31.45,46.72,9.97,259.74,356.42,41,0.6123,0,66.19,22.73,0.18,Increase Machinery Efficiency,Average
2023-01-01 05:16:00,SN-SITE-002,32.84,43.39,18.3,276.26,370.24,40,0.6056,0,65.2,30.25,0.57,Increase Machinery Efficiency,Average
2023-01-01 05:17:00,SN-SITE-003,33.18,42.01,10.74,262.16,384.36,49,0.6144,0,70.37,32.06,0.18,Increase Machinery Efficiency,Average
2023-01-01 05:18:00,SN-SITE-004,33.64,40.95,4.35,261.41,376.97,46,0.6315,0,75.86,32.74,0.63,Increase Machinery Efficiency,Average
2023-01-01 05:19:00,SN-SITE-005,33.56,49.58,4.11,265.7,339.74,42,0.6076,0,75.99,26.36,0.71,Increase Machinery Efficiency,Good
2023-01-01 05:20:00,SN-SITE-001,31.01,42.48,11.58,264.77,252.42,49,0.6122,0,0.0,5.99,0.58,Increase Machinery Efficiency,Average
2023-01-01 05:21:00,SN-SITE-002,32.98,47.75,35.76,274.52,418.21,45,0.6215,0,80.04,43.89,0.46,Increase Machinery Efficiency,Average
2023-01-01 05:22:00,SN-SITE-003,33.56,47.72,20.27,275.12,252.58,43,0.6434,1,0.0,25.97,0.46,Enhance Safety Measures,Poor
2023-01-01 05:23:00,SN-SITE-004,31.87,42.76,6.66,275.93,349.53,39,0.6507,0,72.71,32.24,1.01,Increase Machinery Efficiency,Good
2023-01-01 05:24:00,SN-SITE-005,32.32,46.49,25.72,271.54,413.87,46,0.6713,0,67.41,33.06,0.32,Increase Machinery Efficiency,Good
2023-01-01 05:25:00,SN-SITE-001,35.01,48.21,14.8,279.33,351.14,39,0.6589,0,73.96,34.41,0.19,Increase Machinery Efficiency,Good
2023-01-01 05:26:00,SN-SITE-002,29.96,39.77,16.53,277.62,372.17,48,0.6614,0,76.85,32.05,0.15,Increase Machinery Efficiency,Good
2023-01-01 05:27:00,SN-SITE-003,36.17,47.05,36.25,277.62,453.51,44,0.66,0,79.58,38.33,0.83,Increase Machinery Efficiency,Good
2023-01-01 05:28:00,SN-SITE-004,34.76,48.83,33.22,271.74,408.63,39,0.6545,0,63.37,26.03,0.36,Increase Machinery Efficiency,Good
2023-01-01 05:29:00,SN-SITE-005,32.48,44.81,24.5,285.98,417.56,45,0.6634,0,77.45,35.53,1.21,Increase Machinery Efficiency,Good
2023-01-01 05:30:00,SN-SITE-001,35.38,43.56,19.96,275.14,391.97,42,0.6214,0,79.74,35.3,0.56,Increase Machinery Efficiency,Average
2023-01-01 05:31:00,SN-SITE-002,31.5,43.75,5.75,274.93,355.08,40,0.671,0,76.41,29.1,0.71,Increase Machinery Efficiency,Good
2023-01-01 05:32:00,SN-SITE-003,33.74,37.56,18.79,272.91,417.04,48,0.6615,0,80.83,28.34,0.38,Increase Machinery Efficiency,Good
2023-01-01 05:33:00,SN-SITE-004,30.87,42.68,22.74,271.78,232.78,39,0.6431,0,0.0,17.73,0.34,Increase Machinery Efficiency,Average
2023-01-01 05:34:00,SN-SITE-005,35.32,46.37,17.51,282.79,407.99,46,0.6486,0,69.72,30.61,0.65,Increase Machinery Efficiency,Good
2023-01-01 05:35:00,SN-SITE-001,32.0,41.09,21.15,279.93,423.37,47,0.6589,0,77.18,30.01,0.56,Increase Machinery Efficiency,Good
2023-01-01 05:36:00,SN-SITE-002,34.27,44.9,11.38,279.67,390.6,43,0.697,0,86.35,33.12,0.32,Increase Machinery Efficiency,Good
2023-01-01 05:37:00,SN-SITE-003,33.29,47.84,8.64,280.24,214.97,43,0.6309,0,0.0,9.05,0.37,Increase Machinery Efficiency,Average
2023-01-01 05:38:00,SN-SITE-004,32.42,44.55,13.76,285.77,352.35,39,0.6589,0,79.04,29.45,1.01,Increase Machinery Efficiency,Good
2023-01-01 05:39:00,SN-SITE-005,32.17,47.76,24.99,281.1,380.67,39,0.6785,0,71.25,33.77,0.81,Increase Machinery Efficiency,Good
2023-01-01 05:40:00,SN-SITE-001,36.79,41.5,33.3,284.98,402.53,41,0.6828,0,76.89,41.97,0.07,Increase Machinery Efficiency,Average
2023-01-01 05:41:00,SN-SITE-002,31.98,44.07,16.59,289.07,421.27,48,0.7009,0,76.07,33.32,0.52,Increase Machinery Efficiency,Good
2023-01-01 05:42:00,SN-SITE-003,33.79,49.29,23.25,297.24,414.39,45,0.6712,0,74.32,36.67,0.25,Increase Machinery Efficiency,Average
2023-01-01 05:43:00,SN-SITE-004,34.02,42.42,4.48,292.46,349.34,46,0.6914,0,61.48,26.15,0.36,Increase Machinery Efficiency,Good
2023-01-01 05:44:00,SN-SITE-005,34.73,44.67,31.89,287.02,443.04,49,0.6816,0,81.48,35.36,0.62,Increase Machinery Efficiency,Good
2023-01-01 05:45:00,SN-SITE-001,34.67,56.33,12.78,293.66,389.88,47,0.6885,0,75.31,25.18,0.76,Increase Machinery Efficiency,Good
2023-01-01 05:46:00,SN-SITE-002,31.35,47.0,22.92,282.71,378.42,40,0.682,0,77.97,38.75,0.6,Increase Machinery Efficiency,Good
2023-01-01 05:47:00,SN-SITE-003,33.0,45.46,9.8,290.42,369.57,44,0.6903,0,70.91,28.37,0.21,Increase Machinery Efficiency,Good
